"Type";"NOM";"CP";"COMMUNE";"SOUS_TYPE";"FAUTEUIL";"ECRAN";"GCD";"LATTI";"LONGI";"ORGANISME";"Public";"URL"
"Cinéma";"Saint Joseph";"49750";"Val-du-Layon";"Cinéma";300;1;"5 - Bourgs ruraux";47.3292625;-0.6707131;"";"";""
"Cinéma";"Espace Boris Vian";"49230";"Sèvremoine";"Cinéma";202;1;"5 - Bourgs ruraux";47.12472967;-0.99459204;"";"";""
"Cinéma";"Star";"50300";"Avranches";"Cinéma";617;3;"2 - Centres urbains intermédiaires";48.68431333;-1.35876544;"";"";""
"Cinéma";"Mega Cgr";"50120";"Cherbourg-en-Cotentin";"Cinéma";2487;12;"1 - Grands centres urbains";49.63701368;-1.62646952;"";"";""
"Cinéma";"Trianon";"50700";"Valognes";"Cinéma";340;1;"3 - Petites villes";49.5081147;-1.47051264;"";"";""
"Cinéma";"Mega Cgr";"51000";"Châlons-en-Champagne";"Cinéma";1601;9;"2 - Centres urbains intermédiaires";48.940758;4.397745;"";"";""
"Cinéma";"Palace";"51200";"Epernay";"Cinéma";1070;7;"2 - Centres urbains intermédiaires";49.04593377;3.95884139;"";"";""
"Cinéma";"Le Don Camillo (Ex-Montmirail)";"51210";"Montmirail";"Cinéma";288;2;"5 - Bourgs ruraux";48.873643;3.534231;"";"";""
"Cinéma";"Operaims";"51100";"Reims";"Cinéma";1533;11;"1 - Grands centres urbains";49.25642143;4.02669252;"";"";""
"Cinéma";"Pierre Brasseur (Ex-Vox)";"51300";"Vitry-le-François";"Cinéma";465;3;"2 - Centres urbains intermédiaires";48.72730872;4.5862644;"";"";""
"Cinéma";"New Vox";"52200";"Langres";"Cinéma";344;2;"3 - Petites villes";47.86168297;5.33284558;"";"";""
"Cinéma";"Cineville";"53000";"Laval";"Cinéma";1844;9;"2 - Centres urbains intermédiaires";48.07202361;-0.77201762;"";"";""
"Cinéma";"Majestic";"53150";"Montsûrs";"Cinéma";290;1;"5 - Bourgs ruraux";48.13682801;-0.55500984;"";"";""
"Cinéma";"Vox";"53800";"Renazé";"Cinéma";218;1;"5 - Bourgs ruraux";47.7938462;-1.05786855;"";"";""
"Cinéma";"Maison des Fetes";"54360";"Blainville-sur-l_Eau";"Cinéma";600;1;"3 - Petites villes";48.564457;6.411473;"";"";""
"Cinéma";"Bibliothèque nationale de France (BNF)";"75006";"PARIS";"Cinéma";;;"";48.833194;2.378216;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"Cinémathèque des Pays de Savoie et de l Ain";"74290";"VEYRIER-DU-LAC";"Cinéma";;;"";45.886573;6.174586;"Organisme privé";"Tous publics";""
"Cinéma";"Groupe de recherches et d essais cinématographiques (GREC)";"75010";"PARIS";"Cinéma";;;"";48.879987;2.36535;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics";""
"Cinéma";"Horschamp - Rencontres de Cinéma";"75019";"PARIS";"Cinéma";;;"";48.877074;2.379381;"Organisme privé";"Tous publics";""
"Cinéma";"La Cinémathèque française";"75012";"PARIS";"Cinéma";;;"";48.837295;2.382614;"Organisme privé";"Tous publics";""
"Cinéma";"YouTube";"75003";"PARIS";"Cinéma";;;"";47.251168;-1.517998;"Organisme privé";"Tous publics";""
"Cinéma";"Passeurs d images";"75018";"PARIS";"Cinéma";;;"";48.889052;2.359009;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Parents / Éducateurs";""
"Cinéma";"Radio France";"75016";"PARIS";"Cinéma";;;"";48.852149;2.279529;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"Hadopi";"75014";"PARIS";"Cinéma";;;"";48.837059;2.31959;"Ministère de la Culture ou opérateur national";"Parents / Éducateurs";""
"Cinéma";"Institut national de l audiovisuel (INA)";"94360";"BRY-SUR-MARNE";"Cinéma";;;"";48.836527;2.532676;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"Institut Lumière";"69490";"LYON";"Cinéma";;;"";45.744977;4.870474;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics";""
"Cinéma";"Atelier Vidéo & Multimédia";"97320";"SAINT-LAURENT DU MARONI";"Cinéma";;;"";5.505963;-54.028828;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics";""
"Cinéma";"Ciclic. agence cinéma livre et lecture Centre-Val de Loire";"37150";"CHÂTEAU-RENAULT";"Cinéma";;;"";47.593332;0.913282;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"ARCADE";"76330";"NOTRE-DAME-DE-GRAVENCHON";"Cinéma";;;"";49.496281;0.575365;"Organisme privé";"Tous publics";""
"Cinéma";"ARTE";"92130";"ISSY-LES-MOULINEAUX";"Cinéma";;;"";48.826983;2.271403;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"Centre national du cinéma et de l’image animée (CNC)";"75014";"PARIS";"Cinéma";;;"";48.835559;2.332281;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"Cinémathèque de Grenoble";"38000";"GRENOBLE";"Cinéma";;;"";45.193203;5.727451;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Parents / Éducateurs";""
"Cinéma";"Forum des images";"75001";"PARIS";"Cinéma";;;"";47.218101;-1.597409;"Collectivité territoriale";"Enfants";""
"Cinéma";"99 (association)";"69490";"LYON";"Cinéma";;;"";45.743634;4.86355;"Organisme privé";"Tous publics";""
"Cinéma";"Lafayette Anticipations - Fondation d entreprise Galeries Lafayette";"75004";"PARIS";"Cinéma";;;"";48.859198;2.354842;"Organisme privé";"Tous publics";""
"Cinéma";"Réunion des musées nationaux - Grand Palais (Rmn-GP)";"75012";"PARIS";"Cinéma";;;"";48.847759;2.368258;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"APARR - Association des professionnels du cinéma et de l audiovisuel de Bourgogne-Franche-Comté";"21000";"DIJON";"Cinéma";;;"";47.332242;5.067593;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics";""
"Cinéma";"Val d Oise Tourisme";"95000";"CERGY-PONTOISE";"Cinéma";;;"";49.033581;2.086468;"Collectivité territoriale";"Tous publics";""
"Cinéma";"Centre Pompidou";"75004";"PARIS";"Cinéma";;;"";48.860307;2.351132;"Ministère de la Culture ou opérateur national";"Tous publics";""
"Cinéma";"Manège. Scène nationale";"51100";"REIMS";"Cinéma";;;"";49.25457;4.022331;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Tous publics";""
"Cinéma";"TAP - Théâtre Auditorium";"86000";"POITIERS";"Cinéma";;;"";46.583617;0.337101;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Enfants";""
"Cinéma";"Centre des arts";"95880";"ENGHIEN LES BAINS";"Cinéma";;;"";48.972266;2.305695;"Organisme labellisé. conventionné ou subventionné par le ministère de la culture";"Parents / Éducateurs";""
"Cinéma";"Ugc Cine Cite";"54710";"Ludres";"Cinéma";3048;14;"4 - Ceintures urbaines";48.61779155;6.17542557;"";"";""
"Cinéma";"Cine Lun";"54300";"Lunéville";"Cinéma";551;4;"2 - Centres urbains intermédiaires";48.59303472;6.48980196;"";"";""
"Cinéma";"Concorde";"54700";"Pont-à-Mousson";"Cinéma";283;2;"2 - Centres urbains intermédiaires";48.90241644;6.05541218;"";"";""
"Cinéma";"L autre Cité";"55700";"Stenay";"Cinéma";210;1;"5 - Bourgs ruraux";49.48777086;5.19681102;"";"";""
"Cinéma";"Caroussel 1 (Ex-Majestic 1)";"55100";"Verdun";"Cinéma";1161;8;"2 - Centres urbains intermédiaires";49.15938345;5.38618092;"";"";""
"Cinéma";"Quai 56";"56380";"Guer";"Cinéma";184;1;"5 - Bourgs ruraux";47.90502982;-2.12126915;"";"";""
"Cinéma";"Cineville";"56100";"Lorient";"Cinéma";2160;11;"1 - Grands centres urbains";47.75155584;-3.36570578;"";"";""
"Cinéma";"Armoric Cinema";"56140";"Malestroit";"Cinéma";234;1;"5 - Bourgs ruraux";47.80903544;-2.38639519;"";"";""
"Cinéma";"Kinepolis";"57070";"Saint-Julien-lès-Metz";"Cinéma";4058;14;"1 - Grands centres urbains";49.1324953;6.19784995;"";"";""
"Cinéma";"Crystal Palace";"58400";"La_Charité-sur-Loire";"Cinéma";301;2;"5 - Bourgs ruraux";47.17666653;3.02196678;"";"";""
"Cinéma";"Le Melies";"59491";"Villeneuve-d_Ascq";"Cinéma";167;1;"1 - Grands centres urbains";50.6166932;3.13753166;"";"";""
"Cinéma";"Cinema Les Lumieres";"59280";"Armentières";"Cinéma";720;5;"2 - Centres urbains intermédiaires";50.68132261;2.87782756;"";"";""
"Cinéma";"Le Palace";"59400";"Cambrai";"Cinéma";605;5;"2 - Centres urbains intermédiaires";50.17473941;3.23680859;"";"";""
"Cinéma";"Studio 43 Salle Charlie Chaplin (Ex-Studio 43)";"59430";"Dunkerque";"Cinéma";456;2;"1 - Grands centres urbains";51.03328051;2.3715003;"";"";""
"Cinéma";"Centre Culturel";"59330";"Hautmont";"Cinéma";560;1;"2 - Centres urbains intermédiaires";50.25193683;3.92067363;"";"";""
"Cinéma";"Arc En Ciel (Ex-Le Flandre)";"59190";"Hazebrouck";"Cinéma";540;4;"2 - Centres urbains intermédiaires";50.72483256;2.53371497;"";"";""
"Cinéma";"Regent";"59460";"Jeumont";"Cinéma";580;1;"2 - Centres urbains intermédiaires";50.296328;4.097609;"";"";""
"Cinéma";"Ugc";"59260";"Lille";"Cinéma";2705;14;"1 - Grands centres urbains";50.63422565;3.06295813;"";"";""
"Cinéma";"Metropole";"59260";"Lille";"Cinéma";454;4;"1 - Grands centres urbains";50.6364804;3.0671279;"";"";""
"Cinéma";"Ocine";"59600";"Maubeuge";"Cinéma";1744;9;"2 - Centres urbains intermédiaires";50.27272222;3.97161142;"";"";""
"Cinéma";"Gerard Philipe";"59223";"Roncq";"Cinéma";137;1;"1 - Grands centres urbains";50.75117829;3.12230079;"";"";""
"Cinéma";"Agora Cine";"59211";"Santes";"Cinéma";426;1;"4 - Ceintures urbaines";50.5924609;2.95824312;"";"";""
"Cinéma";"Foyer";"59239";"Thumeries";"Cinéma";270;1;"4 - Ceintures urbaines";50.47119554;3.07239492;"";"";""
"Cinéma";"Les Ecrans";"59200";"Tourcoing";"Cinéma";638;5;"1 - Grands centres urbains";50.72127718;3.15937316;"";"";""
"Cinéma";"Megarama";"60230";"Chambly";"Cinéma";1314;7;"2 - Centres urbains intermédiaires";49.155627;2.248819;"";"";""
"Cinéma";"Majestic Compiegne";"60880";"Jaux";"Cinéma";2466;14;"4 - Ceintures urbaines";49.401917;2.77525747;"";"";""
"Cinéma";"Cinedori";"60560";"Orry-la-Ville";"Cinéma";186;1;"4 - Ceintures urbaines";49.13085296;2.51155702;"";"";""
"Cinéma";"Palace";"60700";"Pont-Sainte-Maxence";"Cinéma";322;2;"2 - Centres urbains intermédiaires";49.30210699;2.60337003;"";"";""
"Cinéma";"Salle Saint-Gobain";"60150";"Thourotte";"Cinéma";220;1;"4 - Ceintures urbaines";49.48236922;2.8834358;"";"";""
"Cinéma";"Planet cine";"61000";"Alençon";"Cinéma";1199;7;"2 - Centres urbains intermédiaires";48.43526853;0.0661134;"";"";""
"Cinéma";"Etoile";"61400";"Mortagne-au-Perche";"Cinéma";146;1;"5 - Bourgs ruraux";48.52055759;0.54592569;"";"";""
"Cinéma";"Rex";"61500";"Sées";"Cinéma";212;1;"5 - Bourgs ruraux";48.60718037;0.17139729;"";"";""
"Cinéma";"Le Familia";"62210";"Avion";"Cinéma";193;1;"1 - Grands centres urbains";50.40840403;2.82370283;"";"";""
"Cinéma";"Etoile Bethune";"62400";"Béthune";"Cinéma";1464;9;"2 - Centres urbains intermédiaires";50.52209676;2.64116215;"";"";""
"Cinéma";"Gaumont Cite Europe";"62231";"Coquelles";"Cinéma";2371;12;"4 - Ceintures urbaines";50.93373732;1.81124545;"";"";""
"Cinéma";"Le Travelling";"62710";"Courrières";"Cinéma";292;1;"1 - Grands centres urbains";50.453829;2.940575;"";"";""
"Cinéma";"Salle Polyvalente";"63930";"Augerolles";"Cinéma";150;1;"7 - Rural à habitat très dispersé";45.71712;3.633074;"";"";""
"Cinéma";"Foyer Rural";"63610";"Besse-et-Saint-Anastaise";"Cinéma";336;1;"6 - Rural à habitat dispersé";45.512152;2.93212;"";"";""
"Cinéma";"Rex";"63120";"Courpière";"Cinéma";124;1;"5 - Bourgs ruraux";45.75548827;3.53763585;"";"";""
"Cinéma";"Modern";"63500";"Issoire";"Cinéma";408;3;"2 - Centres urbains intermédiaires";45.54363545;3.2456978;"";"";""
"Cinéma";"L Aiglon";"64250";"Cambo-les-Bains";"Cinéma";110;1;"3 - Petites villes";43.35874;-1.397218;"";"";""
"Cinéma";"Cinema de Gourette";"64440";"Eaux-Bonnes";"Cinéma";126;1;"6 - Rural à habitat dispersé";42.95923814;-0.33193574;"";"";""
"Cinéma";"Louis Jouvet";"64440";"Laruns";"Cinéma";155;1;"5 - Bourgs ruraux";42.9885179;-0.42542462;"";"";""
"Cinéma";"Luxor";"64400";"Oloron-Sainte-Marie";"Cinéma";429;3;"3 - Petites villes";43.19242936;-0.61360893;"";"";""
"Cinéma";"Itsas Mendi";"64700";"Urrugne";"Cinéma";229;1;"4 - Ceintures urbaines";43.36278;-1.696856;"";"";""
"Cinéma";"Le Rio";"65300";"Lannemezan";"Cinéma";383;1;"3 - Petites villes";43.121779;0.383424;"";"";""
"Cinéma";"Cinema Bernadette";"65100";"Lourdes";"Cinéma";281;1;"2 - Centres urbains intermédiaires";43.09611108;-0.05571902;"";"";""
"Cinéma";"Le Casteill";"66210";"Les_Angles";"Cinéma";197;1;"6 - Rural à habitat dispersé";42.577018;2.075079;"";"";""
"Cinéma";"Le Jaures";"66700";"Argelès-sur-Mer";"Cinéma";234;1;"2 - Centres urbains intermédiaires";42.54741644;3.02249206;"";"";""
"Cinéma";"Clap Cine";"66140";"Canet-en-Roussillon";"Cinéma";501;3;"3 - Petites villes";42.701936;3.019408;"";"";""
"Cinéma";"Le Vauban";"66660";"Port-Vendres";"Cinéma";241;1;"5 - Bourgs ruraux";42.51605637;3.104944;"";"";""
"Cinéma";"Lido";"66500";"Prades";"Cinéma";189;1;"3 - Petites villes";42.61641867;2.421419;"";"";""
"Cinéma";"Le Nouveau Palace";"66230";"Prats-de-Mollo-la-Preste";"Cinéma";159;1;"5 - Bourgs ruraux";42.40368665;2.48170841;"";"";""
"Cinéma";"Les Travailleurs Syndiques";"66260";"Saint-Laurent-de-Cerdans";"Cinéma";176;1;"6 - Rural à habitat dispersé";42.38271;2.614735;"";"";""
"Cinéma";"Centre Socio Culturel";"67260";"Sarre-Union";"Cinéma";80;1;"5 - Bourgs ruraux";48.93753999;7.08814547;"";"";""
"Cinéma";"Kinepolis";"68200";"Mulhouse";"Cinéma";4533;14;"1 - Grands centres urbains";47.75974933;7.35001466;"";"";""
"Cinéma";"L espace Culturel Saint Gregoire (Ex- Le Saint Gregoire)";"68140";"Munster";"Cinéma";247;1;"3 - Petites villes";48.04030405;7.14058187;"";"";""
"Cinéma";"Relais Culturel Regional";"68800";"Thann";"Cinéma";670;2;"3 - Petites villes";47.8057466;7.10159867;"";"";""
"Cinéma";"Le Lem";"69160";"Tassin-la-Demi-Lune";"Cinéma";245;1;"1 - Grands centres urbains";45.76126421;4.76126517;"";"";""
"Cinéma";"Cinemavia";"70100";"Gray";"Cinéma";252;2;"3 - Petites villes";47.44856527;5.58792698;"";"";""
"Cinéma";"Espace Moliere";"70300";"Luxeuil-les-Bains";"Cinéma";490;2;"3 - Petites villes";47.81980501;6.37512532;"";"";""
"Cinéma";"Rio Borvo";"71140";"Bourbon-Lancy";"Cinéma";152;1;"5 - Bourgs ruraux";46.585472;3.759124;"";"";""
"Cinéma";"Espace des Arts";"71100";"Chalon-sur-Saône";"Cinéma";1134;2;"2 - Centres urbains intermédiaires";46.77882238;4.84981345;"";"";""
"Cinéma";"Cine Action Palace";"71170";"Chauffailles";"Cinéma";147;1;"5 - Bourgs ruraux";46.20615573;4.33954427;"";"";""
"Cinéma";"Es Recollets";"72500";"Montval-sur-Loir";"Cinéma";127;1;"5 - Bourgs ruraux";47.69703685;0.41557906;"";"";""
"Cinéma";"Espace Ronsard";"72800";"Le_Lude";"Cinéma";425;1;"5 - Bourgs ruraux";47.64393204;0.15627398;"";"";""
"Cinéma";"Le Royal";"72000";"Le_Mans";"Cinéma";94;1;"1 - Grands centres urbains";47.9686832;0.20416513;"";"";""
"Cinéma";"Ctre Culturel Joel Le Theule";"72300";"Sablé-sur-Sarthe";"Cinéma";655;1;"2 - Centres urbains intermédiaires";47.839188;-0.3382866;"";"";""
"Cinéma";"Victoria";"73100";"Aix-les-Bains";"Cinéma";870;5;"2 - Centres urbains intermédiaires";45.69021516;5.90971461;"";"";""
"Cinéma";"Salle de La Chaudanne";"73270";"Beaufort";"Cinéma";80;1;"6 - Rural à habitat dispersé";45.68766308;6.56464533;"";"";""
"Cinéma";"Pathe Chambery Les Halles";"73000";"Chambéry";"Cinéma";1611;10;"1 - Grands centres urbains";45.56640705;5.91811155;"";"";""
"Cinéma";"Astree";"73000";"Chambéry";"Cinéma";584;4;"1 - Grands centres urbains";45.56643385;5.92345926;"";"";""
"Cinéma";"Curial Cinema";"73000";"Chambéry";"Cinéma";157;1;"1 - Grands centres urbains";45.56345976;5.92538547;"";"";""
"Cinéma";"Charlie Chaplin";"73800";"Montmélian";"Cinéma";158;1;"3 - Petites villes";45.49984828;6.04933457;"";"";""
"Cinéma";"Forum";"73870";"Montricher-Albanne";"Cinéma";315;1;"5 - Bourgs ruraux";45.22819;6.404581;"";"";""
"Cinéma";"Les Aiguilles";"73530";"Saint-Jean-d_Arves";"Cinéma";215;1;"6 - Rural à habitat dispersé";45.21303042;6.26644292;"";"";""
"Cinéma";"Cinema Le Rabelais";"74600";"Annecy";"Cinéma";287;1;"1 - Grands centres urbains";45.91543152;6.09056106;"";"";""
"Cinéma";"Cine Actuel Mjc";"74100";"Annemasse";"Cinéma";111;1;"1 - Grands centres urbains";46.19215029;6.23178903;"";"";""
"Cinéma";"Danay";"74220";"La_Clusaz";"Cinéma";313;1;"6 - Rural à habitat dispersé";45.90465301;6.42562534;"";"";""
"Cinéma";"Les Lumières de La Ville";"74150";"Rumilly";"Cinéma";516;3;"2 - Centres urbains intermédiaires";45.85878;5.957306;"";"";""
"Cinéma";"Cine Mont Blanc";"74700";"Sallanches";"Cinéma";1554;10;"2 - Centres urbains intermédiaires";45.95300992;6.6279064;"";"";""
"Cinéma";"Le Roc";"74500";"Thollon-les-Mémises";"Cinéma";193;1;"6 - Rural à habitat dispersé";46.389621;6.718783;"";"";""
"Cinéma";"Espace Saint Michel";"75005";"Paris";"Cinéma";210;2;"1 - Grands centres urbains";48.85309264;2.34422843;"";"";""
"Cinéma";"Studio des Ursulines";"75005";"Paris";"Cinéma";122;1;"1 - Grands centres urbains";48.84273262;2.34204378;"";"";""
"Cinéma";"Reflet Medicis 2";"75005";"Paris";"Cinéma";339;3;"1 - Grands centres urbains";48.849591;2.34283616;"";"";""
"Cinéma";"Mk2 Grand Palais";"75008";"Paris";"Cinéma";92;1;"1 - Grands centres urbains";48.8649;2.314116;"";"";""
"Cinéma";"Gaumont Champs Elysees Marignan";"75008";"Paris";"Cinéma";1597;6;"1 - Grands centres urbains";48.86945887;2.30748399;"";"";""
"Cinéma";"Max Linder";"75009";"Paris";"Cinéma";591;1;"1 - Grands centres urbains";48.87136288;2.34488594;"";"";""
"Cinéma";"Mk2 Bastille";"75011";"Paris";"Cinéma";469;4;"1 - Grands centres urbains";48.854674;2.36938093;"";"";""
"Cinéma";"Escurial";"75013";"Paris";"Cinéma";329;2;"1 - Grands centres urbains";48.83681672;2.34963217;"";"";""
"Cinéma";"Pathe Beaugrenelle";"75015";"Paris";"Cinéma";1962;10;"1 - Grands centres urbains";48.84922542;2.28290865;"";"";""
"Cinéma";"Ugc Maillot";"75017";"Paris";"Cinéma";1142;12;"1 - Grands centres urbains";48.87936618;2.28361024;"";"";""
"Cinéma";"Mac Mahon";"75017";"Paris";"Cinéma";137;1;"1 - Grands centres urbains";48.875715;2.294655;"";"";""
"Cinéma";"Cinemas Grand Forum";"76200";"Dieppe";"Cinéma";1319;8;"2 - Centres urbains intermédiaires";49.921565;1.079726;"";"";""
"Cinéma";"Mercure";"76500";"Elbeuf";"Cinéma";957;5;"2 - Centres urbains intermédiaires";49.28917848;1.0078741;"";"";""
"Cinéma";"Le Grand Large";"76400";"Fécamp";"Cinéma";710;4;"2 - Centres urbains intermédiaires";49.75744212;0.37739536;"";"";""
"Cinéma";"Cinema Les Arts";"76290";"Montivilliers";"Cinéma";861;4;"2 - Centres urbains intermédiaires";49.534592;0.181289;"";"";""
"Cinéma";"Normandy";"76270";"Neufchâtel-en-Bray";"Cinéma";227;1;"5 - Bourgs ruraux";49.73095329;1.4432086;"";"";""
"Cinéma";"Cinema Le Rex Anais Aubert";"76980";"Veules-les-Roses";"Cinéma";97;1;"6 - Rural à habitat dispersé";49.874035;0.79673177;"";"";""
"Cinéma";"Cosmos";"77500";"Chelles";"Cinéma";645;2;"1 - Grands centres urbains";48.87787181;2.58634071;"";"";""
"Cinéma";"Hemisphere Theater";"77120";"Coulommiers";"Cinéma";568;4;"2 - Centres urbains intermédiaires";48.80964388;3.09084863;"";"";""
"Cinéma";"Gaumont Carre Senart";"77127";"Lieusaint";"Cinéma";3790;17;"2 - Centres urbains intermédiaires";48.61566789;2.54808002;"";"";""
"Cinéma";"Concorde";"77290";"Mitry-Mory";"Cinéma";210;1;"1 - Grands centres urbains";48.95692865;2.60308277;"";"";""
"Cinéma";"La Bergerie";"77370";"Nangis";"Cinéma";132;1;"2 - Centres urbains intermédiaires";48.55514081;3.01320954;"";"";""
"Cinéma";"Apollo";"77340";"Pontault-Combault";"Cinéma";295;2;"1 - Grands centres urbains";48.80346615;2.61115788;"";"";""
"Cinéma";"Espace Prevert";"77176";"Savigny-le-Temple";"Cinéma";390;1;"2 - Centres urbains intermédiaires";48.60350677;2.56610384;"";"";""
"Cinéma";"Espace Philippe Noiret (Ex-Cinema Henri Langlois)";"78340";"Les_Clayes-sous-Bois";"Cinéma";313;2;"1 - Grands centres urbains";48.82131284;1.9867138;"";"";""
"Cinéma";"La Croisière";"68700";"Cernay";"Cinéma";976;7;"2 - Centres urbains intermédiaires";47.806562;7.170393;"";"";""
"Cinéma";"Sew";"29600";"Morlaix";"Cinéma";289;3;"2 - Centres urbains intermédiaires";48.58241894;-3.83388056;"";"";""
"Cinéma";"Théâtre d Orléans";"45000";"Orléans";"Cinéma";900;1;"1 - Grands centres urbains";47.90432017;1.91382731;"";"";""
"Cinéma";"Le Kiosque";"79100";"Thouars";"Cinéma";530;4;"3 - Petites villes";46.97960989;-0.21801143;"";"";""
"Cinéma";"Veo Grand-Central";"31770";"Colomiers";"Cinéma";769;5;"1 - Grands centres urbains";43.60938715;1.33126727;"";"";""
"Cinéma";"Cinéma Studio 6";"74100";"Annemasse";"Cinéma";894;6;"1 - Grands centres urbains";46.197254;6.238208;"";"";""
"Cinéma";"Cinéplanet";"13300";"Salon-de-Provence";"Cinéma";1073;14;"2 - Centres urbains intermédiaires";43.63893765;5.09343021;"";"";""
"Cinéma";"Kinepolis waves";"57160";"Moulins-lès-Metz";"Cinéma";882;6;"4 - Ceintures urbaines";49.0816267;6.10284806;"";"";""
"Cinéma";"UGC Ciné Cité Bassins à flot";"33300";"Bordeaux";"Cinéma";2394;13;"1 - Grands centres urbains";44.866428;-0.561068;"";"";""
"Cinéma";"Cinema Le Melies";"64000";"Pau";"Cinéma";500;3;"1 - Grands centres urbains";43.303087;-0.369939;"";"";""
"Cinéma";"Espace Culturel de Poisy";"74330";"Poisy";"Cinéma";452;1;"4 - Ceintures urbaines";45.926109;6.070757;"";"";""
"Cinéma";"Cinema Le Patio";"01170";"Gex";"Cinéma";110;1;"2 - Centres urbains intermédiaires";46.33217221;6.05877702;"";"";""
"Cinéma";"Club";"01130";"Nantua";"Cinéma";298;1;"5 - Bourgs ruraux";46.15382473;5.6038731;"";"";""
"Cinéma";"Jean Renoir";"01100";"Oyonnax";"Cinéma";164;2;"2 - Centres urbains intermédiaires";46.255908;5.652097;"";"";""
"Cinéma";"Le Bordeau";"01630";"Saint-Genis-Pouilly";"Cinéma";248;1;"2 - Centres urbains intermédiaires";46.24249362;6.02231615;"";"";""
"Cinéma";"Jean Racine";"02460";"La_Ferté-Milon";"Cinéma";119;1;"5 - Bourgs ruraux";49.17486499;3.12803182;"";"";""
"Cinéma";"Maison des Arts Et Loisirs";"02000";"Laon";"Cinéma";117;2;"2 - Centres urbains intermédiaires";49.564845;3.62504;"";"";""
"Cinéma";"Cine Quai";"02100";"Saint-Quentin";"Cinéma";1927;11;"2 - Centres urbains intermédiaires";49.84044;3.292065;"";"";""
"Cinéma";"Clovis";"02200";"Soissons";"Cinéma";982;6;"2 - Centres urbains intermédiaires";49.38208335;3.32639959;"";"";""
"Cinéma";"Club 80";"02600";"Villers-Cotterêts";"Cinéma";217;2;"2 - Centres urbains intermédiaires";49.25466142;3.09208045;"";"";""
"Cinéma";"Palace";"03100";"Montluçon";"Cinéma";662;5;"2 - Centres urbains intermédiaires";46.33858096;2.60180156;"";"";""
"Cinéma";"Le Bourguet";"04300";"Forcalquier";"Cinéma";135;1;"3 - Petites villes";43.95933007;5.78056334;"";"";""
