CP,Type,NOM,COMMUNE,FAUTEUIL,Public,ECRAN,SOUS_TYPE_THEMATIQUE,GCD,LATTI,LONGI,codeReg,nomReg,numdep,nomdept
74290,Cinéma,Cinémathèque des Pays de Savoie et de l Ain,VEYRIER-DU-LAC,,Tous publics,,Cinéma,,45.886573,6.174586,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
75010,Cinéma,Groupe de recherches et d essais cinématographiques (GREC),PARIS,,Tous publics,,Cinéma,,48.879987,2.36535,11,Île-de-France,75,PARIS
75019,Cinéma,Horschamp - Rencontres de Cinéma,PARIS,,Tous publics,,Cinéma,,48.877074,2.379381,11,Île-de-France,75,PARIS
75012,Cinéma,La Cinémathèque française,PARIS,,Tous publics,,Cinéma,,48.837295,2.382614,11,Île-de-France,75,PARIS
75003,Cinéma,YouTube,PARIS,,Tous publics,,Cinéma,,47.251168,-1.517998,11,Île-de-France,75,PARIS
75018,Cinéma,Passeurs d images,PARIS,,Parents / Éducateurs,,Cinéma,,48.889052,2.359009,11,Île-de-France,75,PARIS
75016,Cinéma,Radio France,PARIS,,Tous publics,,Cinéma,,48.852149,2.279529,11,Île-de-France,75,PARIS
75014,Cinéma,Hadopi,PARIS,,Parents / Éducateurs,,Cinéma,,48.837059,2.31959,11,Île-de-France,75,PARIS
94360,Cinéma,Institut national de l audiovisuel (INA),BRY-SUR-MARNE,,Tous publics,,Cinéma,,48.836527,2.532676,11,Île-de-France,94,VAL-DE-MARNE
69490,Cinéma,Institut Lumière,LYON,,Tous publics,,Cinéma,,45.744977,4.870474,84,Auvergne-Rhône-Alpes,69,RHONE
97320,Cinéma,Atelier Vidéo & Multimédia,SAINT-LAURENT DU MARONI,,Tous publics,,Cinéma,,5.505963,-54.028828,3,Guyane,973,GUYANE
37150,Cinéma,"Ciclic, agence cinéma livre et lecture Centre-Val de Loire",CHÂTEAU-RENAULT,,Tous publics,,Cinéma,,47.593332,0.913282,24,Centre-Val de Loire,37,INDRE-ET-LOIRE
76330,Cinéma,ARCADE,NOTRE-DAME-DE-GRAVENCHON,,Tous publics,,Cinéma,,49.496281,0.575365,28,Normandie,76,SEINE-MARITIME
92130,Cinéma,ARTE,ISSY-LES-MOULINEAUX,,Tous publics,,Cinéma,,48.826983,2.271403,11,Île-de-France,92,HAUTS-DE-SEINE
75014,Cinéma,Centre national du cinéma et de l’image animée (CNC),PARIS,,Tous publics,,Cinéma,,48.835559,2.332281,11,Île-de-France,75,PARIS
38000,Cinéma,Cinémathèque de Grenoble,GRENOBLE,,Parents / Éducateurs,,Cinéma,,45.193203,5.727451,84,Auvergne-Rhône-Alpes,38,ISERE
75001,Cinéma,Forum des images,PARIS,,Enfants,,Cinéma,,47.218101,-1.597409,11,Île-de-France,75,PARIS
69490,Cinéma,99 (association),LYON,,Tous publics,,Cinéma,,45.743634,4.86355,84,Auvergne-Rhône-Alpes,69,RHONE
75004,Cinéma,Lafayette Anticipations - Fondation d entreprise Galeries Lafayette,PARIS,,Tous publics,,Cinéma,,48.859198,2.354842,11,Île-de-France,75,PARIS
75012,Cinéma,Réunion des musées nationaux - Grand Palais (Rmn-GP),PARIS,,Tous publics,,Cinéma,,48.847759,2.368258,11,Île-de-France,75,PARIS
21000,Cinéma,APARR - Association des professionnels du cinéma et de l audiovisuel de Bourgogne-Franche-Comté,DIJON,,Tous publics,,Cinéma,,47.332242,5.067593,27,Bourgogne-Franche-Comté,21,COTE-D OR
95000,Cinéma,Val d Oise Tourisme,CERGY-PONTOISE,,Tous publics,,Cinéma,,49.033581,2.086468,11,Île-de-France,95,VAL-D OISE
75004,Cinéma,Centre Pompidou,PARIS,,Tous publics,,Cinéma,,48.860307,2.351132,11,Île-de-France,75,PARIS
51100,Cinéma,"Manège, Scène nationale",REIMS,,Tous publics,,Cinéma,,49.25457,4.022331,44,Grand Est,51,MARNE
86000,Cinéma,TAP - Théâtre Auditorium,POITIERS,,Enfants,,Cinéma,,46.583617,0.337101,75,Nouvelle-Aquitaine,86,VIENNE
95880,Cinéma,Centre des arts,ENGHIEN LES BAINS,,Parents / Éducateurs,,Cinéma,,48.972266,2.305695,11,Île-de-France,95,VAL-D OISE
54710,Cinéma,Ugc Cine Cite,LUDRES,3048.0,,14.0,Cinéma,4 - Ceintures urbaines,48.61779155,6.17542557,44,Grand Est,54,MEURTHE-ET-MOSELLE
54300,Cinéma,Cine Lun,LUNÉVILLE,551.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,48.59303472,6.48980196,44,Grand Est,54,MEURTHE-ET-MOSELLE
54700,Cinéma,Concorde,PONT-À-MOUSSON,283.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,48.90241644,6.05541218,44,Grand Est,54,MEURTHE-ET-MOSELLE
55700,Cinéma,L autre Cité,STENAY,210.0,,1.0,Cinéma,5 - Bourgs ruraux,49.48777086,5.19681102,44,Grand Est,55,MEUSE
55100,Cinéma,Caroussel 1 (Ex-Majestic 1),VERDUN,1161.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,49.15938345,5.38618092,44,Grand Est,55,MEUSE
56380,Cinéma,Quai 56,GUER,184.0,,1.0,Cinéma,5 - Bourgs ruraux,47.90502982,-2.12126915,53,Bretagne,56,MORBIHAN
56100,Cinéma,Cineville,LORIENT,2160.0,,11.0,Cinéma,1 - Grands centres urbains,47.75155584,-3.36570578,53,Bretagne,56,MORBIHAN
56140,Cinéma,Armoric Cinema,MALESTROIT,234.0,,1.0,Cinéma,5 - Bourgs ruraux,47.80903544,-2.38639519,53,Bretagne,56,MORBIHAN
57070,Cinéma,Kinepolis,SAINT-JULIEN-LÈS-METZ,4058.0,,14.0,Cinéma,1 - Grands centres urbains,49.1324953,6.19784995,44,Grand Est,57,MOSELLE
58400,Cinéma,Crystal Palace,LA_CHARITÉ-SUR-LOIRE,301.0,,2.0,Cinéma,5 - Bourgs ruraux,47.17666653,3.02196678,27,Bourgogne-Franche-Comté,58,NIEVRE
59491,Cinéma,Le Melies,VILLENEUVE-D_ASCQ,167.0,,1.0,Cinéma,1 - Grands centres urbains,50.6166932,3.13753166,32,Hauts-de-France,59,NORD
59280,Cinéma,Cinema Les Lumieres,ARMENTIÈRES,720.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,50.68132261,2.87782756,32,Hauts-de-France,59,NORD
59400,Cinéma,Le Palace,CAMBRAI,605.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,50.17473941,3.23680859,32,Hauts-de-France,59,NORD
59430,Cinéma,Studio 43 Salle Charlie Chaplin (Ex-Studio 43),DUNKERQUE,456.0,,2.0,Cinéma,1 - Grands centres urbains,51.03328051,2.3715003,32,Hauts-de-France,59,NORD
59330,Cinéma,Centre Culturel,HAUTMONT,560.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,50.25193683,3.92067363,32,Hauts-de-France,59,NORD
59190,Cinéma,Arc En Ciel (Ex-Le Flandre),HAZEBROUCK,540.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,50.72483256,2.53371497,32,Hauts-de-France,59,NORD
59460,Cinéma,Regent,JEUMONT,580.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,50.296328,4.097609,32,Hauts-de-France,59,NORD
59260,Cinéma,Ugc,LILLE,2705.0,,14.0,Cinéma,1 - Grands centres urbains,50.63422565,3.06295813,32,Hauts-de-France,59,NORD
59260,Cinéma,Metropole,LILLE,454.0,,4.0,Cinéma,1 - Grands centres urbains,50.6364804,3.0671279,32,Hauts-de-France,59,NORD
59600,Cinéma,Ocine,MAUBEUGE,1744.0,,9.0,Cinéma,2 - Centres urbains intermédiaires,50.27272222,3.97161142,32,Hauts-de-France,59,NORD
59223,Cinéma,Gerard Philipe,RONCQ,137.0,,1.0,Cinéma,1 - Grands centres urbains,50.75117829,3.12230079,32,Hauts-de-France,59,NORD
59211,Cinéma,Agora Cine,SANTES,426.0,,1.0,Cinéma,4 - Ceintures urbaines,50.5924609,2.95824312,32,Hauts-de-France,59,NORD
59239,Cinéma,Foyer,THUMERIES,270.0,,1.0,Cinéma,4 - Ceintures urbaines,50.47119554,3.07239492,32,Hauts-de-France,59,NORD
59200,Cinéma,Les Ecrans,TOURCOING,638.0,,5.0,Cinéma,1 - Grands centres urbains,50.72127718,3.15937316,32,Hauts-de-France,59,NORD
60230,Cinéma,Megarama,CHAMBLY,1314.0,,7.0,Cinéma,2 - Centres urbains intermédiaires,49.155627,2.248819,32,Hauts-de-France,60,OISE
60880,Cinéma,Majestic Compiegne,JAUX,2466.0,,14.0,Cinéma,4 - Ceintures urbaines,49.401917,2.77525747,32,Hauts-de-France,60,OISE
60560,Cinéma,Cinedori,ORRY-LA-VILLE,186.0,,1.0,Cinéma,4 - Ceintures urbaines,49.13085296,2.51155702,32,Hauts-de-France,60,OISE
60700,Cinéma,Palace,PONT-SAINTE-MAXENCE,322.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,49.30210699,2.60337003,32,Hauts-de-France,60,OISE
60150,Cinéma,Salle Saint-Gobain,THOUROTTE,220.0,,1.0,Cinéma,4 - Ceintures urbaines,49.48236922,2.8834358,32,Hauts-de-France,60,OISE
61000,Cinéma,Planet cine,ALENÇON,1199.0,,7.0,Cinéma,2 - Centres urbains intermédiaires,48.43526853,0.0661134,28,Normandie,61,ORNE
61400,Cinéma,Etoile,MORTAGNE-AU-PERCHE,146.0,,1.0,Cinéma,5 - Bourgs ruraux,48.52055759,0.54592569,28,Normandie,61,ORNE
61500,Cinéma,Rex,SÉES,212.0,,1.0,Cinéma,5 - Bourgs ruraux,48.60718037,0.17139729,28,Normandie,61,ORNE
62210,Cinéma,Le Familia,AVION,193.0,,1.0,Cinéma,1 - Grands centres urbains,50.40840403,2.82370283,32,Hauts-de-France,62,PAS-DE-CALAIS
62400,Cinéma,Etoile Bethune,BÉTHUNE,1464.0,,9.0,Cinéma,2 - Centres urbains intermédiaires,50.52209676,2.64116215,32,Hauts-de-France,62,PAS-DE-CALAIS
62231,Cinéma,Gaumont Cite Europe,COQUELLES,2371.0,,12.0,Cinéma,4 - Ceintures urbaines,50.93373732,1.81124545,32,Hauts-de-France,62,PAS-DE-CALAIS
62710,Cinéma,Le Travelling,COURRIÈRES,292.0,,1.0,Cinéma,1 - Grands centres urbains,50.453829,2.940575,32,Hauts-de-France,62,PAS-DE-CALAIS
63930,Cinéma,Salle Polyvalente,AUGEROLLES,150.0,,1.0,Cinéma,7 - Rural à habitat très dispersé,45.71712,3.633074,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63610,Cinéma,Foyer Rural,BESSE-ET-SAINT-ANASTAISE,336.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.512152,2.93212,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63120,Cinéma,Rex,COURPIÈRE,124.0,,1.0,Cinéma,5 - Bourgs ruraux,45.75548827,3.53763585,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
63500,Cinéma,Modern,ISSOIRE,408.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,45.54363545,3.2456978,84,Auvergne-Rhône-Alpes,63,PUY-DE-DOME
64250,Cinéma,L Aiglon,CAMBO-LES-BAINS,110.0,,1.0,Cinéma,3 - Petites villes,43.35874,-1.397218,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64440,Cinéma,Cinema de Gourette,EAUX-BONNES,126.0,,1.0,Cinéma,6 - Rural à habitat dispersé,42.95923814,-0.33193574,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64440,Cinéma,Louis Jouvet,LARUNS,155.0,,1.0,Cinéma,5 - Bourgs ruraux,42.9885179,-0.42542462,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64400,Cinéma,Luxor,OLORON-SAINTE-MARIE,429.0,,3.0,Cinéma,3 - Petites villes,43.19242936,-0.61360893,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
64700,Cinéma,Itsas Mendi,URRUGNE,229.0,,1.0,Cinéma,4 - Ceintures urbaines,43.36278,-1.696856,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
65300,Cinéma,Le Rio,LANNEMEZAN,383.0,,1.0,Cinéma,3 - Petites villes,43.121779,0.383424,76,Occitanie,65,HAUTES-PYRENEES
65100,Cinéma,Cinema Bernadette,LOURDES,281.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,43.09611108,-0.05571902,76,Occitanie,65,HAUTES-PYRENEES
66210,Cinéma,Le Casteill,LES_ANGLES,197.0,,1.0,Cinéma,6 - Rural à habitat dispersé,42.577018,2.075079,76,Occitanie,66,PYRENEES-ORIENTALES
66700,Cinéma,Le Jaures,ARGELÈS-SUR-MER,234.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,42.54741644,3.02249206,76,Occitanie,66,PYRENEES-ORIENTALES
66140,Cinéma,Clap Cine,CANET-EN-ROUSSILLON,501.0,,3.0,Cinéma,3 - Petites villes,42.701936,3.019408,76,Occitanie,66,PYRENEES-ORIENTALES
66660,Cinéma,Le Vauban,PORT-VENDRES,241.0,,1.0,Cinéma,5 - Bourgs ruraux,42.51605637,3.104944,76,Occitanie,66,PYRENEES-ORIENTALES
66500,Cinéma,Lido,PRADES,189.0,,1.0,Cinéma,3 - Petites villes,42.61641867,2.421419,76,Occitanie,66,PYRENEES-ORIENTALES
66230,Cinéma,Le Nouveau Palace,PRATS-DE-MOLLO-LA-PRESTE,159.0,,1.0,Cinéma,5 - Bourgs ruraux,42.40368665,2.48170841,76,Occitanie,66,PYRENEES-ORIENTALES
66260,Cinéma,Les Travailleurs Syndiques,SAINT-LAURENT-DE-CERDANS,176.0,,1.0,Cinéma,6 - Rural à habitat dispersé,42.38271,2.614735,76,Occitanie,66,PYRENEES-ORIENTALES
67260,Cinéma,Centre Socio Culturel,SARRE-UNION,80.0,,1.0,Cinéma,5 - Bourgs ruraux,48.93753999,7.08814547,44,Grand Est,67,BAS-RHIN
68200,Cinéma,Kinepolis,MULHOUSE,4533.0,,14.0,Cinéma,1 - Grands centres urbains,47.75974933,7.35001466,44,Grand Est,68,HAUT-RHIN
68140,Cinéma,L espace Culturel Saint Gregoire (Ex- Le Saint Gregoire),MUNSTER,247.0,,1.0,Cinéma,3 - Petites villes,48.04030405,7.14058187,44,Grand Est,68,HAUT-RHIN
68800,Cinéma,Relais Culturel Regional,THANN,670.0,,2.0,Cinéma,3 - Petites villes,47.8057466,7.10159867,44,Grand Est,68,HAUT-RHIN
69160,Cinéma,Le Lem,TASSIN-LA-DEMI-LUNE,245.0,,1.0,Cinéma,1 - Grands centres urbains,45.76126421,4.76126517,84,Auvergne-Rhône-Alpes,69,RHONE
70100,Cinéma,Cinemavia,GRAY,252.0,,2.0,Cinéma,3 - Petites villes,47.44856527,5.58792698,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
70300,Cinéma,Espace Moliere,LUXEUIL-LES-BAINS,490.0,,2.0,Cinéma,3 - Petites villes,47.81980501,6.37512532,27,Bourgogne-Franche-Comté,70,HAUTE-SAONE
71140,Cinéma,Rio Borvo,BOURBON-LANCY,152.0,,1.0,Cinéma,5 - Bourgs ruraux,46.585472,3.759124,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71100,Cinéma,Espace des Arts,CHALON-SUR-SAÔNE,1134.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,46.77882238,4.84981345,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
71170,Cinéma,Cine Action Palace,CHAUFFAILLES,147.0,,1.0,Cinéma,5 - Bourgs ruraux,46.20615573,4.33954427,27,Bourgogne-Franche-Comté,71,SAONE-ET-LOIRE
72500,Cinéma,Es Recollets,MONTVAL-SUR-LOIR,127.0,,1.0,Cinéma,5 - Bourgs ruraux,47.69703685,0.41557906,52,Pays de la Loire,72,SARTHE
72800,Cinéma,Espace Ronsard,LE_LUDE,425.0,,1.0,Cinéma,5 - Bourgs ruraux,47.64393204,0.15627398,52,Pays de la Loire,72,SARTHE
72000,Cinéma,Le Royal,LE_MANS,94.0,,1.0,Cinéma,1 - Grands centres urbains,47.9686832,0.20416513,52,Pays de la Loire,72,SARTHE
72300,Cinéma,Ctre Culturel Joel Le Theule,SABLÉ-SUR-SARTHE,655.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,47.839188,-0.3382866,52,Pays de la Loire,72,SARTHE
73100,Cinéma,Victoria,AIX-LES-BAINS,870.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,45.69021516,5.90971461,84,Auvergne-Rhône-Alpes,73,SAVOIE
73270,Cinéma,Salle de La Chaudanne,BEAUFORT,80.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.68766308,6.56464533,84,Auvergne-Rhône-Alpes,73,SAVOIE
73000,Cinéma,Pathe Chambery Les Halles,CHAMBÉRY,1611.0,,10.0,Cinéma,1 - Grands centres urbains,45.56640705,5.91811155,84,Auvergne-Rhône-Alpes,73,SAVOIE
73000,Cinéma,Astree,CHAMBÉRY,584.0,,4.0,Cinéma,1 - Grands centres urbains,45.56643385,5.92345926,84,Auvergne-Rhône-Alpes,73,SAVOIE
73000,Cinéma,Curial Cinema,CHAMBÉRY,157.0,,1.0,Cinéma,1 - Grands centres urbains,45.56345976,5.92538547,84,Auvergne-Rhône-Alpes,73,SAVOIE
73800,Cinéma,Charlie Chaplin,MONTMÉLIAN,158.0,,1.0,Cinéma,3 - Petites villes,45.49984828,6.04933457,84,Auvergne-Rhône-Alpes,73,SAVOIE
73870,Cinéma,Forum,MONTRICHER-ALBANNE,315.0,,1.0,Cinéma,5 - Bourgs ruraux,45.22819,6.404581,84,Auvergne-Rhône-Alpes,73,SAVOIE
73530,Cinéma,Les Aiguilles,SAINT-JEAN-D_ARVES,215.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.21303042,6.26644292,84,Auvergne-Rhône-Alpes,73,SAVOIE
74600,Cinéma,Cinema Le Rabelais,ANNECY,287.0,,1.0,Cinéma,1 - Grands centres urbains,45.91543152,6.09056106,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74100,Cinéma,Cine Actuel Mjc,ANNEMASSE,111.0,,1.0,Cinéma,1 - Grands centres urbains,46.19215029,6.23178903,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74220,Cinéma,Danay,LA_CLUSAZ,313.0,,1.0,Cinéma,6 - Rural à habitat dispersé,45.90465301,6.42562534,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74150,Cinéma,Les Lumières de La Ville,RUMILLY,516.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,45.85878,5.957306,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74700,Cinéma,Cine Mont Blanc,SALLANCHES,1554.0,,10.0,Cinéma,2 - Centres urbains intermédiaires,45.95300992,6.6279064,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
74500,Cinéma,Le Roc,THOLLON-LES-MÉMISES,193.0,,1.0,Cinéma,6 - Rural à habitat dispersé,46.389621,6.718783,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
75005,Cinéma,Espace Saint Michel,PARIS,210.0,,2.0,Cinéma,1 - Grands centres urbains,48.85309264,2.34422843,11,Île-de-France,75,PARIS
75005,Cinéma,Studio des Ursulines,PARIS,122.0,,1.0,Cinéma,1 - Grands centres urbains,48.84273262,2.34204378,11,Île-de-France,75,PARIS
75005,Cinéma,Reflet Medicis 2,PARIS,339.0,,3.0,Cinéma,1 - Grands centres urbains,48.849591,2.34283616,11,Île-de-France,75,PARIS
75008,Cinéma,Mk2 Grand Palais,PARIS,92.0,,1.0,Cinéma,1 - Grands centres urbains,48.8649,2.314116,11,Île-de-France,75,PARIS
75008,Cinéma,Gaumont Champs Elysees Marignan,PARIS,1597.0,,6.0,Cinéma,1 - Grands centres urbains,48.86945887,2.30748399,11,Île-de-France,75,PARIS
75009,Cinéma,Max Linder,PARIS,591.0,,1.0,Cinéma,1 - Grands centres urbains,48.87136288,2.34488594,11,Île-de-France,75,PARIS
75011,Cinéma,Mk2 Bastille,PARIS,469.0,,4.0,Cinéma,1 - Grands centres urbains,48.854674,2.36938093,11,Île-de-France,75,PARIS
75013,Cinéma,Escurial,PARIS,329.0,,2.0,Cinéma,1 - Grands centres urbains,48.83681672,2.34963217,11,Île-de-France,75,PARIS
75015,Cinéma,Pathe Beaugrenelle,PARIS,1962.0,,10.0,Cinéma,1 - Grands centres urbains,48.84922542,2.28290865,11,Île-de-France,75,PARIS
75017,Cinéma,Ugc Maillot,PARIS,1142.0,,12.0,Cinéma,1 - Grands centres urbains,48.87936618,2.28361024,11,Île-de-France,75,PARIS
75017,Cinéma,Mac Mahon,PARIS,137.0,,1.0,Cinéma,1 - Grands centres urbains,48.875715,2.294655,11,Île-de-France,75,PARIS
76200,Cinéma,Cinemas Grand Forum,DIEPPE,1319.0,,8.0,Cinéma,2 - Centres urbains intermédiaires,49.921565,1.079726,28,Normandie,76,SEINE-MARITIME
76500,Cinéma,Mercure,ELBEUF,957.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,49.28917848,1.0078741,28,Normandie,76,SEINE-MARITIME
76400,Cinéma,Le Grand Large,FÉCAMP,710.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,49.75744212,0.37739536,28,Normandie,76,SEINE-MARITIME
76290,Cinéma,Cinema Les Arts,MONTIVILLIERS,861.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,49.534592,0.181289,28,Normandie,76,SEINE-MARITIME
76270,Cinéma,Normandy,NEUFCHÂTEL-EN-BRAY,227.0,,1.0,Cinéma,5 - Bourgs ruraux,49.73095329,1.4432086,28,Normandie,76,SEINE-MARITIME
76980,Cinéma,Cinema Le Rex Anais Aubert,VEULES-LES-ROSES,97.0,,1.0,Cinéma,6 - Rural à habitat dispersé,49.874035,0.79673177,28,Normandie,76,SEINE-MARITIME
77500,Cinéma,Cosmos,CHELLES,645.0,,2.0,Cinéma,1 - Grands centres urbains,48.87787181,2.58634071,11,Île-de-France,77,SEINE-ET-MARNE
77120,Cinéma,Hemisphere Theater,COULOMMIERS,568.0,,4.0,Cinéma,2 - Centres urbains intermédiaires,48.80964388,3.09084863,11,Île-de-France,77,SEINE-ET-MARNE
77127,Cinéma,Gaumont Carre Senart,LIEUSAINT,3790.0,,17.0,Cinéma,2 - Centres urbains intermédiaires,48.61566789,2.54808002,11,Île-de-France,77,SEINE-ET-MARNE
77290,Cinéma,Concorde,MITRY-MORY,210.0,,1.0,Cinéma,1 - Grands centres urbains,48.95692865,2.60308277,11,Île-de-France,77,SEINE-ET-MARNE
77370,Cinéma,La Bergerie,NANGIS,132.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,48.55514081,3.01320954,11,Île-de-France,77,SEINE-ET-MARNE
77340,Cinéma,Apollo,PONTAULT-COMBAULT,295.0,,2.0,Cinéma,1 - Grands centres urbains,48.80346615,2.61115788,11,Île-de-France,77,SEINE-ET-MARNE
77176,Cinéma,Espace Prevert,SAVIGNY-LE-TEMPLE,390.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,48.60350677,2.56610384,11,Île-de-France,77,SEINE-ET-MARNE
78340,Cinéma,Espace Philippe Noiret (Ex-Cinema Henri Langlois),LES_CLAYES-SOUS-BOIS,313.0,,2.0,Cinéma,1 - Grands centres urbains,48.82131284,1.9867138,11,Île-de-France,78,YVELINES
68700,Cinéma,La Croisière,CERNAY,976.0,,7.0,Cinéma,2 - Centres urbains intermédiaires,47.806562,7.170393,44,Grand Est,68,HAUT-RHIN
29600,Cinéma,Sew,MORLAIX,289.0,,3.0,Cinéma,2 - Centres urbains intermédiaires,48.58241894,-3.83388056,53,Bretagne,29,FINISTERE
45000,Cinéma,Théâtre d Orléans,ORLÉANS,900.0,,1.0,Cinéma,1 - Grands centres urbains,47.90432017,1.91382731,24,Centre-Val de Loire,45,LOIRET
79100,Cinéma,Le Kiosque,THOUARS,530.0,,4.0,Cinéma,3 - Petites villes,46.97960989,-0.21801143,75,Nouvelle-Aquitaine,79,DEUX-SEVRES
31770,Cinéma,Veo Grand-Central,COLOMIERS,769.0,,5.0,Cinéma,1 - Grands centres urbains,43.60938715,1.33126727,76,Occitanie,31,HAUTE-GARONNE
74100,Cinéma,Cinéma Studio 6,ANNEMASSE,894.0,,6.0,Cinéma,1 - Grands centres urbains,46.197254,6.238208,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
13300,Cinéma,Cinéplanet,SALON-DE-PROVENCE,1073.0,,14.0,Cinéma,2 - Centres urbains intermédiaires,43.63893765,5.09343021,93,Provence-Alpes-Côte d Azur,13,BOUCHES-DU-RHONE
57160,Cinéma,Kinepolis waves,MOULINS-LÈS-METZ,882.0,,6.0,Cinéma,4 - Ceintures urbaines,49.0816267,6.10284806,44,Grand Est,57,MOSELLE
33300,Cinéma,UGC Ciné Cité Bassins à flot,BORDEAUX,2394.0,,13.0,Cinéma,1 - Grands centres urbains,44.866428,-0.561068,75,Nouvelle-Aquitaine,33,GIRONDE
64000,Cinéma,Cinema Le Melies,PAU,500.0,,3.0,Cinéma,1 - Grands centres urbains,43.303087,-0.369939,75,Nouvelle-Aquitaine,64,PYRENEES-ATLANTIQUES
74330,Cinéma,Espace Culturel de Poisy,POISY,452.0,,1.0,Cinéma,4 - Ceintures urbaines,45.926109,6.070757,84,Auvergne-Rhône-Alpes,74,HAUTE-SAVOIE
01170,Cinéma,Cinema Le Patio,GEX,110.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,46.33217221,6.05877702,84,Auvergne-Rhône-Alpes,01,AIN
01130,Cinéma,Club,NANTUA,298.0,,1.0,Cinéma,5 - Bourgs ruraux,46.15382473,5.6038731,84,Auvergne-Rhône-Alpes,01,AIN
01100,Cinéma,Jean Renoir,OYONNAX,164.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,46.255908,5.652097,84,Auvergne-Rhône-Alpes,01,AIN
01630,Cinéma,Le Bordeau,SAINT-GENIS-POUILLY,248.0,,1.0,Cinéma,2 - Centres urbains intermédiaires,46.24249362,6.02231615,84,Auvergne-Rhône-Alpes,01,AIN
02460,Cinéma,Jean Racine,LA_FERTÉ-MILON,119.0,,1.0,Cinéma,5 - Bourgs ruraux,49.17486499,3.12803182,32,Hauts-de-France,02,AISNE
02000,Cinéma,Maison des Arts Et Loisirs,LAON,117.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,49.564845,3.62504,32,Hauts-de-France,02,AISNE
02100,Cinéma,Cine Quai,SAINT-QUENTIN,1927.0,,11.0,Cinéma,2 - Centres urbains intermédiaires,49.84044,3.292065,32,Hauts-de-France,02,AISNE
02200,Cinéma,Clovis,SOISSONS,982.0,,6.0,Cinéma,2 - Centres urbains intermédiaires,49.38208335,3.32639959,32,Hauts-de-France,02,AISNE
02600,Cinéma,Club 80,VILLERS-COTTERÊTS,217.0,,2.0,Cinéma,2 - Centres urbains intermédiaires,49.25466142,3.09208045,32,Hauts-de-France,02,AISNE
03100,Cinéma,Palace,MONTLUÇON,662.0,,5.0,Cinéma,2 - Centres urbains intermédiaires,46.33858096,2.60180156,84,Auvergne-Rhône-Alpes,03,ALLIER
04300,Cinéma,Le Bourguet,FORCALQUIER,135.0,,1.0,Cinéma,3 - Petites villes,43.95933007,5.78056334,93,Provence-Alpes-Côte d Azur,04,ALPES-DE-HAUTE-PROVENCE
04220,Cinéma,Le Cinematographe,SAINTE-TULLE,218.0,,1.0,Cinéma,5 - Bourgs ruraux,43.78654439,5.76527273,93,Provence-Alpes-Côte d Azur,04,ALPES-DE-HAUTE-PROVENCE
